0.2326,32.21339
0.2328,32.24391
0.233,32.27443
0.2332,32.27443
0.2334,32.27443
0.2336,32.36598
0.2338,32.42702
0.234,32.48805
0.2342,32.54909
0.2344,32.54909
0.2346,32.61012
0.2348,32.67116
0.235,32.64064
0.2352,32.76271
0.2354,32.76271
0.2356,32.79323
0.2358,32.79323
0.236,32.82375
0.2362,32.82375
0.2364,32.85426
0.2366,32.9153
0.2368,32.9153
0.237,32.94582
0.2372,32.97633
0.2374,33.00685
0.2376,33.00685
0.2378,33.03737
0.238,33.0984
0.2382,33.0984
0.2384,33.12892
0.2386,33.15944
0.2388,33.18996
0.239,33.22047
0.2392,33.31203
0.2394,33.31203
0.2396,33.37306
0.2398,33.40358
0.24,33.4341
0.2402,33.4341
0.2404,33.46461
0.2406,33.49513
0.2408,33.49513
0.241,33.4341
0.2412,33.46461
0.2414,33.4341
0.2416,33.49513
0.2418,33.49513
0.242,33.46461
0.2422,33.49513
0.2424,33.49513
0.2426,33.52565
0.2428,33.49513
0.243,33.52565
0.2432,33.55617
0.2434,33.46461
0.2436,33.46461
0.2438,33.49513
0.244,33.49513
0.2442,33.6172
0.2444,33.64772
0.2446,33.64772
0.2448,33.70876
0.245,33.76979
0.2452,33.83083
0.2454,33.80031
0.2456,33.92238
0.2458,33.92238
0.246,33.92238
0.2462,33.98341
0.2464,33.98341
0.2466,34.04445
0.2468,34.10548
0.247,34.16652
0.2472,34.22755
0.2474,34.25807
0.2476,34.31911
0.2478,34.44118
0.248,34.53273
0.2482,34.6548
0.2484,34.71584
0.2486,34.89894
0.2488,36.08913
0.249,41.09401
0.2492,49.48634
0.2494,62.15114
0.2496,75.36525
0.2498,86.3821
0.25,95.01857
0.2502,101.5493
0.2504,106.1575
0.2506,109.0872
0.2508,110.7656
0.251,111.2844
0.2512,110.8877
0.2514,109.8501
0.2516,108.2327
0.2518,106.249
0.252,103.9602
0.2522,101.5493
0.2524,98.98586
0.2526,96.33083
0.2528,93.64528
0.253,90.92921
0.2532,88.18263
0.2534,85.43605
0.2536,82.68947
0.2538,79.88185
0.254,77.22682
0.2542,74.57179
0.2544,71.9778
0.2546,69.35329
0.2548,66.78981
0.255,64.25685
0.2552,61.87648
0.2554,59.67921
0.2556,57.63454
0.2558,55.71193
0.256,53.94191
0.2562,52.26344
0.2564,50.73756
0.2566,49.33376
0.2568,48.08253
0.257,46.89235
0.2572,45.82423
0.2574,44.84767
0.2576,43.93214
0.2578,43.10817
0.258,42.31471
0.2582,41.58229
0.2584,40.94142
0.2586,40.27003
0.2588,39.72072
0.259,39.23244
0.2592,38.77467
0.2594,38.43898
0.2596,38.01173
0.2598,37.70656
0.26,37.34035
0.2602,37.12672
0.2604,36.88258
0.2606,36.60793
0.2608,36.3943
0.261,36.15016
0.2612,35.96706
0.2614,35.72292
0.2616,35.50929
0.2618,35.32619
0.262,35.26515
0.2622,35.14308
0.2624,35.02101
0.2626,34.89894
0.2628,34.80739
0.263,34.71584
0.2632,34.62428
0.2634,34.56325
0.2636,34.50221
0.2638,34.38014
0.264,34.25807
0.2642,34.19704
0.2644,34.136
0.2646,34.07497
0.2648,34.01393
0.265,33.9529
0.2652,33.98341
0.2654,33.89186
0.2656,33.76979
0.2658,33.76979
0.266,33.73927
0.2662,33.67824
0.2664,33.58669
0.2666,33.49513
0.2668,33.49513
0.267,33.46461
0.2672,33.4341
0.2674,33.4341
0.2676,33.40358
0.2678,33.37306
0.268,33.31203
0.2682,33.25099
0.2684,33.18996
0.2686,33.15944
0.2688,33.12892
0.269,33.03737
0.2692,33.00685
0.2694,32.94582
0.2696,32.97633
0.2698,32.9153
0.27,32.9153
0.2702,32.82375
0.2704,32.82375
0.2706,32.82375
0.2708,32.73219
0.271,32.73219
0.2712,32.73219
0.2714,32.67116
0.2716,32.61012
0.2718,32.57961
0.272,32.54909
0.2722,32.54909
0.2724,32.51857
0.2726,32.48805
0.2728,32.45753
0.273,32.45753
0.2732,32.42702
0.2734,32.3965
0.2736,32.33546
0.2738,32.30495
0.274,32.24391
0.2742,32.21339
0.2744,32.15236
0.2746,32.15236
0.2748,32.12184
0.275,32.09132
0.2752,32.09132
0.2754,32.06081
0.2756,32.03029
0.2758,32.03029
0.276,31.99977
0.2762,31.96925
0.2764,31.96925
0.2766,31.90822
0.2768,31.84718
0.277,31.78615
0.2772,31.75563
0.2774,31.78615
0.2776,31.81667
0.2778,31.78615
0.278,31.78615
0.2782,31.75563
0.2784,31.6946
0.2786,31.72511
0.2788,31.6946
0.279,31.66408
0.2792,31.60304
0.2794,31.66408
0.2796,31.63356
0.2798,31.66408
0.28,31.66408
0.2802,31.60304
0.2804,31.60304
0.2806,31.60304
0.2808,31.57253
0.281,31.57253
0.2812,31.54201
0.2814,31.54201
0.2816,31.51149
0.2818,31.48097
0.282,31.51149
0.2822,31.51149
0.2824,31.45045
0.2826,31.38942
0.2828,31.38942
0.283,31.3589
0.2832,31.41994
0.2834,31.38942
0.2836,31.41994
0.2838,31.29787
0.284,31.26735
0.2842,31.26735
0.2844,31.20631
0.2846,31.1758
0.2848,31.14528
0.285,31.14528
0.2852,31.11476
0.2854,31.14528
0.2856,31.1758
0.2858,31.14528
0.286,31.11476
0.2862,31.11476
0.2864,31.05373
0.2866,31.05373
0.2868,31.05373
0.287,30.99269
0.2872,30.96217
0.2874,30.99269
0.2876,30.93166
0.2878,30.96217
0.288,30.96217
0.2882,30.90114
0.2884,30.90114
0.2886,30.87062
0.2888,30.93166
0.289,30.90114
0.2892,30.90114
0.2894,30.80959
0.2896,30.80959
0.2898,30.77907
0.29,30.74855
0.2902,30.80959
0.2904,30.74855
0.2906,30.77907
0.2908,30.74855
0.291,30.71803
0.2912,30.68752
0.2914,30.68752
0.2916,30.68752
0.2918,30.657
0.292,30.59596
0.2922,30.56544
0.2924,30.53493
0.2926,30.53493
0.2928,30.53493
0.293,30.50441
0.2932,30.47389
0.2934,30.53493
0.2936,30.53493
0.2938,30.53493
0.294,30.53493
0.2942,30.50441
0.2944,30.47389
0.2946,30.41286
0.2948,30.41286
0.295,30.38234
0.2952,30.41286
0.2954,30.38234
0.2956,30.38234
0.2958,30.35182
0.296,30.35182
0.2962,30.35182
0.2964,30.3213
0.2966,30.3213
0.2968,30.29079
0.297,30.26027
0.2972,30.26027
0.2974,30.22975
0.2976,30.22975
0.2978,30.19923
0.298,30.22975
0.2982,30.19923
0.2984,30.22975
0.2986,30.1382
0.2988,30.10768
0.299,30.16872
0.2992,30.19923
0.2994,30.19923
0.2996,30.16872
0.2998,30.10768
0.3,30.1382
0.3002,30.10768
0.3004,30.1382
0.3006,30.10768
0.3008,30.16872
0.301,30.1382
0.3012,30.16872
0.3014,30.10768
0.3016,30.07716
0.3018,30.07716
0.302,30.07716
0.3022,30.04665
0.3024,29.98561
0.3026,29.98561
0.3028,30.01613
0.303,30.01613
0.3032,29.98561
0.3034,29.98561
0.3036,29.98561
0.3038,29.98561
0.304,29.95509
0.3042,29.98561
0.3044,29.98561
0.3046,29.92458
0.3048,29.86354
0.305,29.86354
0.3052,29.89406
0.3054,29.86354
0.3056,29.89406
0.3058,29.86354
0.306,29.83302
0.3062,29.86354
0.3064,29.83302
0.3066,29.83302
0.3068,29.83302
0.307,29.83302
0.3072,29.80251
0.3074,29.77199
0.3076,29.77199
0.3078,29.80251
0.308,29.77199
0.3082,29.74147
0.3084,29.74147
0.3086,29.71095
0.3088,29.74147
0.309,29.71095
0.3092,29.74147
0.3094,29.71095
0.3096,29.74147
0.3098,29.68044
0.31,29.68044
0.3102,29.6194
0.3104,29.6194
0.3106,29.6194
0.3108,29.6194
0.311,29.55836
0.3112,29.6194
0.3114,29.58888
0.3116,29.58888
0.3118,29.58888
0.312,29.58888
0.3122,29.58888
0.3124,29.58888
0.3126,29.55836
0.3128,29.55836
0.313,29.6194
0.3132,29.58888
0.3134,29.6194
0.3136,29.6194
0.3138,29.6194
0.314,29.58888
0.3142,29.6194
0.3144,29.55836
0.3146,29.58888
0.3148,29.58888
0.315,29.52785
0.3152,29.55836
0.3154,29.55836
0.3156,29.55836
0.3158,29.58888
0.316,29.49733
0.3162,29.55836
0.3164,29.55836
0.3166,29.52785
0.3168,29.55836
0.317,29.55836
0.3172,29.6194
0.3174,29.55836
0.3176,29.52785
0.3178,29.55836
0.318,29.55836
0.3182,29.52785
0.3184,29.55836
0.3186,29.55836
0.3188,29.55836
0.319,29.55836
0.3192,29.52785
0.3194,29.49733
0.3196,29.52785
0.3198,29.52785
0.32,29.52785
0.3202,29.49733
0.3204,29.49733
0.3206,29.49733
0.3208,29.52785
0.321,29.52785
0.3212,29.55836
0.3214,29.55836
0.3216,29.52785
0.3218,29.58888
0.322,29.58888
0.3222,29.55836
0.3224,29.52785
0.3226,29.55836
0.3228,29.49733
0.323,29.49733
0.3232,29.49733
0.3234,29.49733
0.3236,29.49733
0.3238,29.49733
0.324,29.49733
0.3242,29.49733
0.3244,29.49733
0.3246,29.49733
0.3248,29.52785
0.325,29.52785
0.3252,29.46681
0.3254,29.43629
0.3256,29.46681
0.3258,29.46681
0.326,29.40578
0.3262,29.40578
0.3264,29.40578
0.3266,29.37526
0.3268,29.43629
0.327,29.43629
0.3272,29.46681
0.3274,29.43629
0.3276,29.46681
0.3278,29.40578
0.328,29.37526
0.3282,29.37526
0.3284,29.37526
0.3286,29.43629
0.3288,29.37526
0.329,29.37526
0.3292,29.37526
0.3294,29.37526
0.3296,29.37526
0.3298,29.34474
0.33,29.34474
0.3302,29.37526
0.3304,29.31422
0.3306,29.28371
0.3308,29.31422
0.331,29.28371
0.3312,29.34474
0.3314,29.31422
0.3316,29.31422
0.3318,29.31422
0.332,29.31422
0.3322,29.28371
0.3324,29.34474
0.3326,29.34474
0.3328,29.34474
0.333,29.28371
0.3332,29.28371
0.3334,29.28371
0.3336,29.28371
0.3338,29.25319
0.334,29.22267
0.3342,29.22267
0.3344,29.22267
0.3346,29.22267
0.3348,29.25319
0.335,29.19215
0.3352,29.25319
0.3354,29.22267
0.3356,29.22267
0.3358,29.25319
0.336,29.25319
0.3362,29.28371
0.3364,29.31422
0.3366,29.31422
0.3368,29.28371
0.337,29.28371
0.3372,29.28371
0.3374,29.28371
0.3376,29.25319
0.3378,29.25319
0.338,29.22267
0.3382,29.25319
0.3384,29.25319
0.3386,29.28371
0.3388,29.25319
0.339,29.28371
0.3392,29.31422
0.3394,29.28371
0.3396,29.31422
0.3398,29.28371
0.34,29.25319
0.3402,29.34474
0.3404,29.31422
0.3406,29.25319
0.3408,29.28371
0.341,29.25319
0.3412,29.31422
0.3414,29.28371
0.3416,29.34474
0.3418,29.31422
0.342,29.34474
0.3422,29.31422
0.3424,29.34474
0.3426,29.34474
0.3428,29.31422
0.343,29.40578
0.3432,29.34474
0.3434,29.31422
0.3436,29.28371
0.3438,29.28371
0.344,29.25319
0.3442,29.28371
0.3444,29.31422
0.3446,29.31422
0.3448,29.31422
0.345,29.31422
0.3452,29.31422
0.3454,29.34474
0.3456,29.34474
0.3458,29.31422
0.346,29.28371
0.3462,29.31422
0.3464,29.28371
0.3466,29.31422
0.3468,29.31422
0.347,29.34474
0.3472,29.31422
0.3474,29.34474
0.3476,29.34474
0.3478,29.34474
0.348,29.34474
0.3482,29.37526
0.3484,29.31422
0.3486,29.34474
0.3488,29.34474
0.349,29.37526
0.3492,29.31422
0.3494,29.31422
0.3496,29.34474
0.3498,29.34474
0.35,29.31422
0.3502,29.34474
0.3504,29.34474
0.3506,29.37526
0.3508,29.34474
0.351,29.34474
0.3512,29.37526
0.3514,29.37526
0.3516,29.34474
0.3518,29.31422
0.352,29.31422
0.3522,29.34474
0.3524,29.37526
0.3526,29.34474
0.3528,29.34474
0.353,29.34474
0.3532,29.34474
0.3534,29.34474
0.3536,29.34474
0.3538,29.34474
0.354,29.37526
0.3542,29.37526
0.3544,29.34474
0.3546,29.37526
0.3548,29.43629
0.355,29.40578
0.3552,29.37526
0.3554,29.37526
0.3556,29.43629
0.3558,29.37526
0.356,29.37526
0.3562,29.37526
0.3564,29.37526
0.3566,29.37526
0.3568,29.40578
0.357,29.37526
0.3572,29.37526
0.3574,29.37526
0.3576,29.37526
0.3578,29.43629
0.358,29.43629
0.3582,29.46681
0.3584,29.46681
0.3586,29.43629
0.3588,29.43629
0.359,29.43629
0.3592,29.46681
0.3594,29.46681
0.3596,29.49733
0.3598,29.46681
0.36,29.43629
0.3602,29.49733
0.3604,29.49733
0.3606,29.46681
0.3608,29.49733
0.361,29.46681
0.3612,29.49733
0.3614,29.46681
0.3616,29.43629
0.3618,29.46681
0.362,29.49733
0.3622,29.49733
0.3624,29.46681
0.3626,29.49733
0.3628,29.49733
0.363,29.49733
0.3632,29.49733
0.3634,29.52785
0.3636,29.52785
0.3638,29.49733
0.364,29.49733
0.3642,29.52785
0.3644,29.52785
0.3646,29.49733
0.3648,29.55836
0.365,29.52785
0.3652,29.52785
0.3654,29.52785
0.3656,29.46681
0.3658,29.49733
0.366,29.55836
0.3662,29.46681
0.3664,29.46681
0.3666,29.52785
0.3668,29.46681
0.367,29.52785
0.3672,29.55836
0.3674,29.55836
0.3676,29.55836
0.3678,29.55836
0.368,29.58888
0.3682,29.55836
0.3684,29.6194
0.3686,29.58888
0.3688,29.55836
0.369,29.55836
0.3692,29.55836
0.3694,29.55836
0.3696,29.55836
0.3698,29.55836
0.37,29.55836
0.3702,29.55836
0.3704,29.58888
0.3706,29.6194
0.3708,29.55836
0.371,29.55836
0.3712,29.55836
0.3714,29.55836
0.3716,29.55836
0.3718,29.55836
0.372,29.55836
0.3722,29.55836
0.3724,29.55836
0.3726,29.6194
0.3728,29.6194
0.373,29.64992
0.3732,29.64992
0.3734,29.64992
0.3736,29.68044
0.3738,29.6194
0.374,29.64992
0.3742,29.6194
0.3744,29.64992
0.3746,29.68044
0.3748,29.68044
0.375,29.68044
0.3752,29.68044
0.3754,29.68044
0.3756,29.68044
0.3758,29.68044
0.376,29.68044
0.3762,29.68044
0.3764,29.64992
0.3766,29.68044
0.3768,29.68044
0.377,29.68044
0.3772,29.64992
0.3774,29.6194
0.3776,29.71095
0.3778,29.77199
0.378,29.74147
0.3782,29.68044
0.3784,29.68044
0.3786,29.71095
0.3788,29.68044
0.379,29.64992
0.3792,29.6194
0.3794,29.64992
0.3796,29.64992
0.3798,29.68044
0.38,29.68044
0.3802,29.74147
0.3804,29.71095
0.3806,29.74147
0.3808,29.77199
0.381,29.77199
0.3812,29.83302
0.3814,29.83302
0.3816,29.77199
0.3818,29.77199
0.382,29.80251
0.3822,29.83302
0.3824,29.77199
0.3826,29.80251
0.3828,29.83302
0.383,29.83302
0.3832,29.83302
0.3834,29.86354
0.3836,29.86354
0.3838,29.86354
0.384,29.89406
0.3842,29.80251
0.3844,29.80251
0.3846,29.80251
0.3848,29.77199
0.385,29.80251
0.3852,29.83302
0.3854,29.80251
0.3856,29.80251
0.3858,29.83302
0.386,29.83302
0.3862,29.83302
0.3864,29.86354
0.3866,29.86354
0.3868,29.80251
0.387,29.74147
0.3872,29.80251
0.3874,29.83302
0.3876,29.83302
0.3878,29.83302
0.388,29.86354
0.3882,29.83302
0.3884,29.83302
0.3886,29.86354
0.3888,29.86354
0.389,29.83302
0.3892,29.86354
0.3894,29.86354
0.3896,29.83302
0.3898,29.83302
0.39,29.86354
0.3902,29.86354
0.3904,29.83302
0.3906,29.86354
0.3908,29.83302
0.391,29.86354
0.3912,29.86354
0.3914,29.89406
0.3916,29.92458
0.3918,29.89406
0.392,29.83302
0.3922,29.83302
0.3924,29.83302
0.3926,29.83302
0.3928,29.86354
0.393,29.80251
0.3932,29.80251
0.3934,29.83302
0.3936,29.80251
0.3938,29.83302
0.394,29.83302
0.3942,29.86354
0.3944,29.83302
0.3946,29.80251
0.3948,29.80251
0.395,29.80251
0.3952,29.83302
0.3954,29.80251
0.3956,29.83302
0.3958,29.80251
0.396,29.83302
0.3962,29.83302
0.3964,29.83302
0.3966,29.83302
0.3968,29.83302
0.397,29.80251
0.3972,29.83302
0.3974,29.80251
0.3976,29.80251
0.3978,29.86354
0.398,29.86354
0.3982,29.86354
0.3984,29.92458
0.3986,29.86354
0.3988,29.86354
0.399,29.92458
0.3992,29.95509
0.3994,29.92458
0.3996,29.86354
